node_id,label,feat
kmeasure-3c4c35a6-d403-11ec-b25b-00155d8545fd,10014,"0.0584989515815248, 1.0"
kmeasure-3c4af894-d403-11ec-92f2-00155d8545fd,10026,"0.00973070901098952, 1.0"
kmeasure-3c4f24d0-d403-11ec-ae9b-00155d8545fd,10018,"0.0115604172761191, 1.0"
kmeasure-3c4fae30-d403-11ec-a4db-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4a2290-d403-11ec-83bd-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4b0e8c-d403-11ec-8eb9-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4b1b96-d403-11ec-90db-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4c8d60-d403-11ec-86e0-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4b80ab-d403-11ec-89b0-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4e6363-d403-11ec-a3b1-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4be6c7-d403-11ec-8829-00155d8545fd,10006,"0.00123698568444581, 1.0"
kmeasure-3c4a5edd-d403-11ec-9080-00155d8545fd,10011,"0.0928568755551933, 1.0"
kmeasure-3c4eccfe-d403-11ec-a928-00155d8545fd,10032,"0, 1.0"
kmeasure-3c5001ec-d403-11ec-911f-00155d8545fd,10025,"0.00281379221075929, 1.0"
kmeasure-3c4f501a-d403-11ec-85f1-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4aaa2c-d403-11ec-a008-00155d8545fd,10023,"0.00764911331825058, 1.0"
kmeasure-3c4edcf2-d403-11ec-b958-00155d8545fd,10032,"0.00703382309171613, 1.0"
kmeasure-3c4bd394-d403-11ec-9faa-00155d8545fd,10028,"0.0655525511851577, 1.0"
kmeasure-3c4c4007-d403-11ec-8239-00155d8545fd,10014,"0.0168119688918977, 1.0"
kmeasure-3c4e6b4c-d403-11ec-8fd7-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4eb249-d403-11ec-8d4c-00155d8545fd,10008,"0.00332027707772941, 1.0"
kmeasure-3c4bb003-d403-11ec-8b67-00155d8545fd,10028,"0.100142259882071, 1.0"
kmeasure-3c4f2c59-d403-11ec-a1a7-00155d8545fd,10024,"0.0100716272251807, 1.0"
kmeasure-3c4fad19-d403-11ec-a4a0-00155d8545fd,10013,"0.00266289255917211, 1.0"
kmeasure-3c50df6f-d403-11ec-9334-00155d8545fd,10012,"0.181030908081841, 1.0"
kmeasure-3c4c5b97-d403-11ec-b9c6-00155d8545fd,10014,"0.0894635322541765, 1.0"
kmeasure-3c49df1c-d403-11ec-a08b-00155d8545fd,10022,"0.000129547633705266, 1.0"
kmeasure-3c4feb10-d403-11ec-b22d-00155d8545fd,10025,"0, 1.0"
kmeasure-3c50d796-d403-11ec-87d4-00155d8545fd,10012,"0.0494996633334285, 1.0"
kmeasure-3c4e77d0-d403-11ec-a4fb-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4c5f20-d403-11ec-b221-00155d8545fd,10014,"0.0871326347933338, 1.0"
kmeasure-3c4a15f5-d403-11ec-9836-00155d8545fd,10027,"0, 1.0"
kmeasure-3c5033a1-d403-11ec-b278-00155d8545fd,10017,"0, 1.0"
kmeasure-3c50a8f2-d403-11ec-9944-00155d8545fd,10016,"0.071226236902369, 1.0"
kmeasure-3c4c3211-d403-11ec-9c20-00155d8545fd,10014,"0.0822777096620021, 1.0"
kmeasure-3c4fb627-d403-11ec-9308-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4de313-d403-11ec-8b41-00155d8545fd,10005,"0.0187448417616917, 1.0"
kmeasure-3c4e56db-d403-11ec-a3e9-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4b010a-d403-11ec-ab8e-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4ec174-d403-11ec-bf99-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4ebf6f-d403-11ec-a38a-00155d8545fd,10032,"0.00515099545205811, 1.0"
kmeasure-3c4ae226-d403-11ec-8d31-00155d8545fd,10001,"0.000645737041467248, 1.0"
kmeasure-3c501996-d403-11ec-8784-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4e3a0a-d403-11ec-8a1f-00155d8545fd,10019,"0.0856262357682868, 1.0"
kmeasure-3c4d85b5-d403-11ec-bf97-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4b5c7c-d403-11ec-8879-00155d8545fd,10003,"0.000443617732741954, 1.0"
kmeasure-3c49c0e4-d403-11ec-8429-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4b4e5b-d403-11ec-a9b1-00155d8545fd,10003,"0, 1.0"
kmeasure-3c49dbfa-d403-11ec-99a2-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4e14ff-d403-11ec-8d33-00155d8545fd,10019,"0.0481436949995203, 1.0"
kmeasure-3c504202-d403-11ec-bd89-00155d8545fd,10021,"0.023809666490105, 1.0"
kmeasure-3c4cb31b-d403-11ec-9db9-00155d8545fd,10010,"0.00864544752805556, 1.0"
kmeasure-3c4af578-d403-11ec-afb6-00155d8545fd,10026,"0.00971274408464747, 1.0"
kmeasure-3c4fa4c1-d403-11ec-ba89-00155d8545fd,10013,"0.00245101509706043, 1.0"
kmeasure-3c4dfda9-d403-11ec-af2f-00155d8545fd,10005,"0.00100488746954866, 1.0"
kmeasure-3c4c5687-d403-11ec-87db-00155d8545fd,10014,"0.0361551557368756, 1.0"
kmeasure-3c4ce2ba-d403-11ec-8f0a-00155d8545fd,10009,"0.0698113340292116, 1.0"
kmeasure-3c4d77f1-d403-11ec-902d-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4ac1a9-d403-11ec-9700-00155d8545fd,10001,"0.000384891968059806, 1.0"
kmeasure-3c4d1e41-d403-11ec-912c-00155d8545fd,10007,"0.0160493193891343, 1.0"
kmeasure-3c4a0a24-d403-11ec-a065-00155d8545fd,10027,"0.000415061826131979, 1.0"
kmeasure-3c4f3e28-d403-11ec-bd03-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4a53ac-d403-11ec-85c3-00155d8545fd,10011,"0.0873090996356681, 1.0"
kmeasure-3c498659-d403-11ec-8d5b-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4fa833-d403-11ec-ae4b-00155d8545fd,10013,"0.00363738765482921, 1.0"
kmeasure-3c4b824e-d403-11ec-9508-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4a5542-d403-11ec-a9cf-00155d8545fd,10011,"0.212483459584848, 1.0"
kmeasure-3c4d98cc-d403-11ec-adf2-00155d8545fd,10029,"0.00958959255799106, 1.0"
kmeasure-3c4acd04-d403-11ec-90cf-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4de70b-d403-11ec-b59b-00155d8545fd,10005,"0.0206256760279744, 1.0"
kmeasure-3c4fcfcf-d403-11ec-bcd9-00155d8545fd,10013,"0.00361425638037583, 1.0"
kmeasure-3c4cf54f-d403-11ec-b186-00155d8545fd,10007,"0.0361467341206447, 1.0"
kmeasure-3c503719-d403-11ec-92f1-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4c39a2-d403-11ec-831b-00155d8545fd,10014,"0.067937960714229, 1.0"
kmeasure-3c50b394-d403-11ec-9189-00155d8545fd,10012,"0.112848105968369, 1.0"
kmeasure-3c4a8e1d-d403-11ec-96ab-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4be8ed-d403-11ec-93bb-00155d8545fd,10006,"0.0168735222372135, 1.0"
kmeasure-3c4ebd06-d403-11ec-a996-00155d8545fd,10032,"0.00956388329356052, 1.0"
kmeasure-3c4b375e-d403-11ec-aaec-00155d8545fd,10003,"0, 1.0"
kmeasure-3c506f3c-d403-11ec-8055-00155d8545fd,10021,"0.00658475788636432, 1.0"
kmeasure-3c4aa923-d403-11ec-9f80-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4b8685-d403-11ec-bf6e-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4d8dc4-d403-11ec-a50b-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4db761-d403-11ec-926f-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4d4675-d403-11ec-ac7b-00155d8545fd,10030,"0.0172695630335914, 1.0"
kmeasure-3c4a33ae-d403-11ec-8424-00155d8545fd,10011,"0.239941610232284, 1.0"
kmeasure-3c4b6f73-d403-11ec-a33d-00155d8545fd,10015,"0.000879949874787887, 1.0"
kmeasure-3c4abdaa-d403-11ec-acb1-00155d8545fd,10001,"0.000952394360206502, 1.0"
kmeasure-3c4d38af-d403-11ec-9825-00155d8545fd,10030,"0.051079615992905, 1.0"
kmeasure-3c4b34a3-d403-11ec-b8fa-00155d8545fd,10003,"0, 1.0"
kmeasure-3c49bbdc-d403-11ec-a8cb-00155d8545fd,10022,"0.000958702359785053, 1.0"
kmeasure-3c50b69d-d403-11ec-9a35-00155d8545fd,10012,"0.215845817997236, 1.0"
kmeasure-3c4a8352-d403-11ec-881a-00155d8545fd,10023,"0.00466111167351332, 1.0"
kmeasure-3c4e6137-d403-11ec-9e9e-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4ffd74-d403-11ec-9889-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4a2322-d403-11ec-a771-00155d8545fd,10027,"0.000970074897760425, 1.0"
kmeasure-3c4abc1b-d403-11ec-9008-00155d8545fd,10001,"0.000966760605721692, 1.0"
kmeasure-3c4b4a2d-d403-11ec-9656-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4f6d73-d403-11ec-9400-00155d8545fd,10020,"0.000787266007090296, 1.0"
kmeasure-3c507b28-d403-11ec-b13c-00155d8545fd,10016,"0.076597150143208, 1.0"
kmeasure-3c4cdcea-d403-11ec-aa97-00155d8545fd,10009,"0.166601404239934, 1.0"
kmeasure-3c498a81-d403-11ec-a0a8-00155d8545fd,10031,"0.000160895781331617, 1.0"
kmeasure-3c4d5569-d403-11ec-967a-00155d8545fd,10030,"0.064089673628119, 1.0"
kmeasure-3c49f203-d403-11ec-a49f-00155d8545fd,10022,"0.000763172513644028, 1.0"
kmeasure-3c4f7c15-d403-11ec-8327-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4f45ac-d403-11ec-895c-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4f0535-d403-11ec-b3b7-00155d8545fd,10018,"0.0644579947607087, 1.0"
kmeasure-3c4bacb6-d403-11ec-8edc-00155d8545fd,10028,"0.0626195671971135, 1.0"
kmeasure-3c4f4340-d403-11ec-98e9-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4c9857-d403-11ec-a2d6-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4b6d32-d403-11ec-87f0-00155d8545fd,10015,"0.000974366061043405, 1.0"
kmeasure-3c4f2d43-d403-11ec-a43e-00155d8545fd,10024,"0.0100379441411097, 1.0"
kmeasure-3c4a3ca3-d403-11ec-a644-00155d8545fd,10011,"0.168124888592498, 1.0"
kmeasure-3c4ac7b2-d403-11ec-b131-00155d8545fd,10001,"0.000042803904014362, 1.0"
kmeasure-3c50ce38-d403-11ec-af35-00155d8545fd,10012,"0.102464146869935, 1.0"
kmeasure-3c4bd9f1-d403-11ec-9fe9-00155d8545fd,10028,"0.0676915858712298, 1.0"
kmeasure-3c4eba9b-d403-11ec-afaf-00155d8545fd,10032,"0.0098946129340317, 1.0"
kmeasure-3c4ee7ef-d403-11ec-a554-00155d8545fd,10032,"0.000363253763729904, 1.0"
kmeasure-3c5035c8-d403-11ec-9716-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4dfc33-d403-11ec-9af0-00155d8545fd,10005,"0.0194143044256559, 1.0"
kmeasure-3c4ed688-d403-11ec-a4f6-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4efdda-d403-11ec-bdd5-00155d8545fd,10018,"0.00589955210220997, 1.0"
kmeasure-3c4ad34e-d403-11ec-b4f6-00155d8545fd,10001,"0.000805265361092824, 1.0"
kmeasure-3c4e98fa-d403-11ec-910d-00155d8545fd,10008,"0.00220055362867099, 1.0"
kmeasure-3c4e9e0a-d403-11ec-8252-00155d8545fd,10008,"0.00361475499371797, 1.0"
kmeasure-3c4c73f7-d403-11ec-8c67-00155d8545fd,10010,"0.00277352134032113, 1.0"
kmeasure-3c4e6e7f-d403-11ec-b63a-00155d8545fd,10002,"0, 1.0"
kmeasure-3c5082be-d403-11ec-96d8-00155d8545fd,10016,"0.0477253618742255, 1.0"
kmeasure-3c4a4fe5-d403-11ec-9bef-00155d8545fd,10011,"0.14103372808516, 1.0"
kmeasure-3c4e721e-d403-11ec-af84-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4fe128-d403-11ec-a2e3-00155d8545fd,10025,"0.00301364412984738, 1.0"
kmeasure-3c4f82ad-d403-11ec-a5ff-00155d8545fd,10020,"0.000628429877840525, 1.0"
kmeasure-3c4c7e0a-d403-11ec-9132-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4c4780-d403-11ec-8951-00155d8545fd,10014,"0.0965646660002786, 1.0"
kmeasure-3c4eddfb-d403-11ec-bcb4-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4d147f-d403-11ec-a8ab-00155d8545fd,10007,"0.0137234232909311, 1.0"
kmeasure-3c4b6db4-d403-11ec-99f2-00155d8545fd,10015,"0, 1.0"
kmeasure-3c509526-d403-11ec-8fee-00155d8545fd,10016,"0.0657079805034656, 1.0"
kmeasure-3c4afd57-d403-11ec-a08a-00155d8545fd,10026,"0.000464778824676579, 1.0"
kmeasure-3c4e3eaa-d403-11ec-a3fe-00155d8545fd,10019,"0.0240098529999878, 1.0"
kmeasure-3c50cb19-d403-11ec-ba6c-00155d8545fd,10012,"0.278317095334817, 1.0"
kmeasure-3c4f0129-d403-11ec-9802-00155d8545fd,10018,"0.0121744701216321, 1.0"
kmeasure-3c4dbd62-d403-11ec-b2f1-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4bf6cc-d403-11ec-90ac-00155d8545fd,10006,"0.0122597298716277, 1.0"
kmeasure-3c4a099f-d403-11ec-8cc6-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4e1589-d403-11ec-b410-00155d8545fd,10019,"0.0531674243537827, 1.0"
kmeasure-3c4fefd7-d403-11ec-9e8b-00155d8545fd,10025,"0.00910819771216218, 1.0"
kmeasure-3c50e456-d403-11ec-86a1-00155d8545fd,10012,"0.0992743732347614, 1.0"
kmeasure-3c4ff2cf-d403-11ec-bdba-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4a4cb3-d403-11ec-b40d-00155d8545fd,10011,"0.101840865591491, 1.0"
kmeasure-3c4f15de-d403-11ec-bdb6-00155d8545fd,10018,"0.0156167082197036, 1.0"
kmeasure-3c4f0eeb-d403-11ec-950e-00155d8545fd,10018,"0.0394440909610832, 1.0"
kmeasure-3c4e8fb6-d403-11ec-bf9c-00155d8545fd,10008,"0.000233485053559502, 1.0"
kmeasure-3c504b67-d403-11ec-b625-00155d8545fd,10021,"0.0128505818474742, 1.0"
kmeasure-3c4dffb8-d403-11ec-a68a-00155d8545fd,10005,"0.00349598490135197, 1.0"
kmeasure-3c4f0734-d403-11ec-964f-00155d8545fd,10018,"0.059529998767332, 1.0"
kmeasure-3c4b893b-d403-11ec-871d-00155d8545fd,10015,"0, 1.0"
kmeasure-3c50c758-d403-11ec-9765-00155d8545fd,10012,"0.0192227589946852, 1.0"
kmeasure-3c4cb9c5-d403-11ec-9f34-00155d8545fd,10009,"0.193542109449568, 1.0"
kmeasure-3c4e5d1e-d403-11ec-9147-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4dcbbb-d403-11ec-a229-00155d8545fd,10029,"0.00386679799647497, 1.0"
kmeasure-3c4ccb37-d403-11ec-9c03-00155d8545fd,10009,"0.0685674770108166, 1.0"
kmeasure-3c4cf13b-d403-11ec-82c4-00155d8545fd,10007,"0.0970630849096414, 1.0"
kmeasure-3c4e72a1-d403-11ec-9a0d-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4a71bf-d403-11ec-ae74-00155d8545fd,10023,"0.00966158339788169, 1.0"
kmeasure-3c4f67eb-d403-11ec-923b-00155d8545fd,10020,"0.00996672903303297, 1.0"
kmeasure-3c4a0f94-d403-11ec-8e1b-00155d8545fd,10027,"0.000537460851758948, 1.0"
kmeasure-3c4ed359-d403-11ec-8d3a-00155d8545fd,10032,"0.00950506959716101, 1.0"
kmeasure-3c508034-d403-11ec-9993-00155d8545fd,10016,"0.0291521000376636, 1.0"
kmeasure-3c506d3f-d403-11ec-93f9-00155d8545fd,10021,"0.0222270383205317, 1.0"
kmeasure-3c4dd78a-d403-11ec-aaed-00155d8545fd,10005,"0.0253980093226606, 1.0"
kmeasure-3c4cdc67-d403-11ec-a17a-00155d8545fd,10009,"0.0768339411536858, 1.0"
kmeasure-3c4bfc11-d403-11ec-8886-00155d8545fd,10006,"0.00451593440090949, 1.0"
kmeasure-3c4ee4db-d403-11ec-9cab-00155d8545fd,10032,"0.00949042040069389, 1.0"
kmeasure-3c4fb3b6-d403-11ec-984e-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4a54bc-d403-11ec-aeba-00155d8545fd,10011,"0.123090900921561, 1.0"
kmeasure-3c4b87a4-d403-11ec-8f44-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4c50dd-d403-11ec-86ad-00155d8545fd,10014,"0.0739599145236644, 1.0"
kmeasure-3c49e143-d403-11ec-903f-00155d8545fd,10022,"0.000698926546262094, 1.0"
kmeasure-3c4e9d8a-d403-11ec-a647-00155d8545fd,10008,"0.000168261829546368, 1.0"
kmeasure-3c4d23d6-d403-11ec-a5a2-00155d8545fd,10007,"0.0276191359831658, 1.0"
kmeasure-3c4c2c1e-d403-11ec-8d66-00155d8545fd,10014,"0.0981799385234401, 1.0"
kmeasure-3c4b242a-d403-11ec-8ca3-00155d8545fd,10026,"0.00490751736682161, 1.0"
kmeasure-3c4ba99a-d403-11ec-bb06-00155d8545fd,10028,"0.19190734252531, 1.0"
kmeasure-3c4eec17-d403-11ec-9635-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4a638b-d403-11ec-9ae6-00155d8545fd,10011,"0.19056439595516, 1.0"
kmeasure-3c4d5464-d403-11ec-9ba7-00155d8545fd,10030,"0.073178620756598, 1.0"
kmeasure-3c4d13fc-d403-11ec-b81f-00155d8545fd,10007,"0.0542519978640723, 1.0"
kmeasure-3c4b9577-d403-11ec-a3ff-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4a066b-d403-11ec-8e1c-00155d8545fd,10027,"0.000310045633229318, 1.0"
kmeasure-3c4f0deb-d403-11ec-94b1-00155d8545fd,10018,"0.0570411742483944, 1.0"
kmeasure-3c4aadd2-d403-11ec-bcdd-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4ede7c-d403-11ec-a790-00155d8545fd,10032,"0.00826641692950451, 1.0"
kmeasure-3c4d4afb-d403-11ec-a5a3-00155d8545fd,10030,"0.0506954669605308, 1.0"
kmeasure-3c4b3cb6-d403-11ec-adce-00155d8545fd,10003,"0.000491338408806032, 1.0"
kmeasure-3c4a65a9-d403-11ec-9a8d-00155d8545fd,10011,"0.171256035151052, 1.0"
kmeasure-3c4d0d2e-d403-11ec-ab76-00155d8545fd,10007,"0.0710347633492479, 1.0"
kmeasure-3c499785-d403-11ec-9e12-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4e2eb4-d403-11ec-b4f5-00155d8545fd,10019,"0.0119176291911212, 1.0"
kmeasure-3c501a12-d403-11ec-ac0b-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4a6a64-d403-11ec-a2d6-00155d8545fd,10011,"0.108041580374161, 1.0"
kmeasure-3c4ec3fe-d403-11ec-927d-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4e4d3b-d403-11ec-a2ee-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4b6ffe-d403-11ec-861b-00155d8545fd,10015,"0.00096014108435378, 1.0"
kmeasure-3c4a9807-d403-11ec-bf23-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4a8ea4-d403-11ec-a2bb-00155d8545fd,10023,"0.00326501437518699, 1.0"
kmeasure-3c4fd466-d403-11ec-8923-00155d8545fd,10025,"0.0098706828598259, 1.0"
kmeasure-3c4e04c3-d403-11ec-beec-00155d8545fd,10005,"0.0146067190108169, 1.0"
kmeasure-3c4fdda0-d403-11ec-b68e-00155d8545fd,10025,"0.00520122974114708, 1.0"
kmeasure-3c4eed38-d403-11ec-bacd-00155d8545fd,10032,"0.0012016992961233, 1.0"
kmeasure-3c4dd284-d403-11ec-8b06-00155d8545fd,10029,"0.00214493708636465, 1.0"
kmeasure-3c4a20c0-d403-11ec-b100-00155d8545fd,10027,"9.10023379947099E-05, 1.0"
kmeasure-3c501824-d403-11ec-a65c-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4fe7f9-d403-11ec-b5ba-00155d8545fd,10025,"0.00733606419175146, 1.0"
kmeasure-3c4ed70e-d403-11ec-a7cf-00155d8545fd,10032,"0.0015011186879001, 1.0"
kmeasure-3c50bedb-d403-11ec-bc3a-00155d8545fd,10012,"0.011981664708868, 1.0"
kmeasure-3c4d425f-d403-11ec-8f5a-00155d8545fd,10030,"0.0501606745167629, 1.0"
kmeasure-3c4c1bf8-d403-11ec-8e34-00155d8545fd,10006,"0.0113184462663167, 1.0"
kmeasure-3c4a5d53-d403-11ec-968b-00155d8545fd,10011,"0.00051911036374091, 1.0"
kmeasure-3c4eeb07-d403-11ec-bf8e-00155d8545fd,10032,"0.00352611958307991, 1.0"
kmeasure-3c49affc-d403-11ec-8cc8-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4a8c83-d403-11ec-9b80-00155d8545fd,10023,"0.00585393407253921, 1.0"
kmeasure-3c4c5296-d403-11ec-91d3-00155d8545fd,10014,"0.0333820054202176, 1.0"
kmeasure-3c4b7607-d403-11ec-a7c4-00155d8545fd,10015,"0.000013425752569851, 1.0"
kmeasure-3c4b0cf3-d403-11ec-8dd3-00155d8545fd,10026,"0.000137862434976091, 1.0"
kmeasure-3c4dc7b3-d403-11ec-b837-00155d8545fd,10029,"0, 1.0"
kmeasure-3c50a2fc-d403-11ec-9f87-00155d8545fd,10016,"0.0828460582344899, 1.0"
kmeasure-3c4c19da-d403-11ec-bf76-00155d8545fd,10006,"0.00826921333487585, 1.0"
kmeasure-3c4e30ad-d403-11ec-b2ca-00155d8545fd,10019,"0.0704802509687853, 1.0"
kmeasure-3c4f0b57-d403-11ec-afb8-00155d8545fd,10018,"0.0599918638045088, 1.0"
kmeasure-3c4cb94d-d403-11ec-b811-00155d8545fd,10009,"0.191222070438522, 1.0"
kmeasure-3c506091-d403-11ec-9bb4-00155d8545fd,10021,"0.000791973281591453, 1.0"
kmeasure-3c4f5679-d403-11ec-95d4-00155d8545fd,10024,"0.00439207434085234, 1.0"
kmeasure-3c4be367-d403-11ec-8a96-00155d8545fd,10006,"0.0203858480056229, 1.0"
kmeasure-3c49d603-d403-11ec-9d3b-00155d8545fd,10022,"0.0008943511493451, 1.0"
kmeasure-3c4cfc60-d403-11ec-a671-00155d8545fd,10007,"0.0919337299017691, 1.0"
kmeasure-3c4be45a-d403-11ec-b1f5-00155d8545fd,10006,"0.0194473965309195, 1.0"
kmeasure-3c4eb641-d403-11ec-bd27-00155d8545fd,10008,"0.0135994462235501, 1.0"
kmeasure-3c4e5759-d403-11ec-98d9-00155d8545fd,10002,"0, 1.0"
kmeasure-3c49cc16-d403-11ec-9a83-00155d8545fd,10022,"0.000499433601744443, 1.0"
kmeasure-3c4c7635-d403-11ec-aaf7-00155d8545fd,10010,"0.00767023743222326, 1.0"
kmeasure-3c4c0dab-d403-11ec-ba42-00155d8545fd,10006,"0.00655188942754233, 1.0"
kmeasure-3c4b4dd6-d403-11ec-a78e-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4e8f31-d403-11ec-86f9-00155d8545fd,10008,"0.0137986036053224, 1.0"
kmeasure-3c4c9290-d403-11ec-8497-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4ae705-d403-11ec-b28a-00155d8545fd,10001,"0.000835660324575754, 1.0"
kmeasure-3c4e7a6d-d403-11ec-9864-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4c0879-d403-11ec-9abd-00155d8545fd,10006,"0.00435291110165349, 1.0"
kmeasure-3c49ebb8-d403-11ec-91bf-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4e4ca9-d403-11ec-90b7-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4ad00f-d403-11ec-bfd7-00155d8545fd,10001,"0.000283455093745443, 1.0"
kmeasure-3c4f095b-d403-11ec-a56f-00155d8545fd,10018,"0.0389349684134732, 1.0"
kmeasure-3c4bfe21-d403-11ec-b082-00155d8545fd,10006,"0.00993664456641745, 1.0"
kmeasure-3c4c13e8-d403-11ec-bbb9-00155d8545fd,10006,"0.0174925134969515, 1.0"
kmeasure-3c4a56f4-d403-11ec-835e-00155d8545fd,10011,"0.199609175089868, 1.0"
kmeasure-3c509ef6-d403-11ec-9c32-00155d8545fd,10016,"0.0865557852912265, 1.0"
kmeasure-3c5061aa-d403-11ec-821a-00155d8545fd,10021,"0.00580397355422447, 1.0"
kmeasure-3c49eaaf-d403-11ec-9762-00155d8545fd,10022,"0.000593130801877997, 1.0"
kmeasure-3c4b3fe5-d403-11ec-9297-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4c307f-d403-11ec-a18d-00155d8545fd,10014,"0.0170051568062663, 1.0"
kmeasure-3c4aa786-d403-11ec-8674-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4d105f-d403-11ec-ac83-00155d8545fd,10007,"0.0281831971795292, 1.0"
kmeasure-3c4ff738-d403-11ec-b998-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4ecb81-d403-11ec-880d-00155d8545fd,10032,"0.00287261837845999, 1.0"
kmeasure-3c4df7c6-d403-11ec-8974-00155d8545fd,10005,"0.00829650270317033, 1.0"
kmeasure-3c50b0a5-d403-11ec-a5d8-00155d8545fd,10012,"0.288387071647863, 1.0"
kmeasure-3c4f8422-d403-11ec-acae-00155d8545fd,10020,"0.001403088431633, 1.0"
kmeasure-3c4f59e6-d403-11ec-b384-00155d8545fd,10024,"0.00933689970780454, 1.0"
kmeasure-3c4f5874-d403-11ec-9139-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4ec6fa-d403-11ec-afcf-00155d8545fd,10032,"0, 1.0"
kmeasure-3c503a1b-d403-11ec-8dfe-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4b53c5-d403-11ec-8073-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4d4e69-d403-11ec-b768-00155d8545fd,10030,"0.0551236493600618, 1.0"
kmeasure-3c4d8536-d403-11ec-bfc5-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4db65e-d403-11ec-b2aa-00155d8545fd,10029,"0.00302472025949699, 1.0"
kmeasure-3c4c0c00-d403-11ec-940f-00155d8545fd,10006,"0.00464613815386596, 1.0"
kmeasure-3c4c86a6-d403-11ec-bd55-00155d8545fd,10010,"2.97184812685885E-05, 1.0"
kmeasure-3c4b58a6-d403-11ec-acd0-00155d8545fd,10003,"0.000633819772611474, 1.0"
kmeasure-3c4ffa18-d403-11ec-9046-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4a7053-d403-11ec-9693-00155d8545fd,10023,"0.0100428335600736, 1.0"
kmeasure-3c4e0acb-d403-11ec-87b1-00155d8545fd,10005,"0.0243280543498344, 1.0"
kmeasure-3c4fcf52-d403-11ec-975f-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4c1694-d403-11ec-8bbe-00155d8545fd,10006,"0.0142045069062878, 1.0"
